Name			Studentid	Sex	Level	Money_stu	Money_credit
Wen_Hao			2014013320	female	two	204.69		5298.67	
Xiao_JianHan		2014013321	female	two	479.08		3084.35	
Gong_YuZhi		2014013322	male	two	251.69		5998.38	
Gao_Chen		2014013323	female	two	30.22		4264.69	
Lu_Tong			2014013324	male	two	106.21		5709.45	
Zou_JiaFu		2014013325	male	two	245.61		5809.43	
Yang_PingTing		2014013326	male	two	390.14		4357.54	
Jiang_Lin		2014013327	male	two	361.64		1204.97	
Ren_KunHan		2014013328	female	two	0.93		1350.93	
Guan_YuanLi		2014013329	male	two	64.03		4357.93	
Mei_QiXi		2014013330	male	two	322.51		5592.78	
Yu_WangJing		2014013331	female	two	225.21		1288.38	
Zeng_ShengTao		2014013332	male	two	363.68		1155.02	
Zeng_FangHe		2014013333	female	two	40.07		2359.58	
Shi_ShanHao		2014013334	male	two	76.42		3554.78	
Yang_Qi			2014013335	female	two	148.89		3487.51	
Miao_Yue		2014013336	male	two	480.35		1742.76	
Cheng_WeiZhi		2014013337	female	two	439.30		5582.61	
Qin_DanFan		2014013338	female	two	74.85		4847.61	
Ding_ShenLu		2014013339	male	two	438.37		1398.31	
Fu_DongCan		2014013340	male	two	250.23		4169.74	
Tang_XianCan		2014013341	male	two	285.66		2645.80	
Jia_YaoXuan		2014013342	male	two	2.92		3052.68	
Mu_YaDa			2014013343	male	two	364.72		5977.51	
Jiang_QianYa		2014013344	male	two	316.98		3295.30	
Li_AnJing		2014013345	male	two	377.71		3908.93	
Wang_ShengXiu		2014013346	female	two	145.38		4146.07	
Gao_XuNan		2014013347	male	two	323.42		3900.86	
Shao_KaiShun		2014013348	female	two	217.60		4391.35	
Ying_XuanRui		2014013349	male	two	387.03		6131.76	
Chu_PengYue		2014013350	female	two	103.93		5249.88	
Long_TingBang		2014013351	male	two	294.82		835.94	
Su_Zhen			2014013352	male	two	126.67		3265.29	
Mu_YaoZhu		2014013353	male	two	75.50		1803.50	
Song_Ye			2014013354	male	two	164.23		1970.35	
Zhang_PengLiu		2014013355	male	two	9.06		4425.01	
Fu_Min			2014013356	male	two	445.11		3301.10	
Sui_FanYuan		2014013357	female	two	192.20		3112.55	
Jia_TianPeng		2014013358	male	two	60.81		4343.10	
Sui_Zhong		2014013359	female	two	464.98		6183.31	
ZhuKe_Song		2014013360	male	two	24.67		6359.00	
Sui_Xiong		2014013361	female	two	450.26		5361.43	
Mu_GongFang		2014013362	male	two	295.64		3565.81	
Guan_LiTong		2014013363	male	two	211.18		4121.14	
Jiang_Sheng		2014013364	female	two	356.54		4126.23	
Miao_JunXiong		2014013365	female	two	15.18		5619.02	
Qiao_Zhu		2014013366	male	two	90.97		710.02	
Mu_ZuLi			2014013367	male	two	352.87		4598.55	
Chu_LeiNi		2014013368	female	two	170.00		6106.66	
Xiao_An			2014013369	female	two	329.98		3142.17	
Jin_Yun			2014013370	male	two	325.57		2221.37	
Long_YangQuan		2014013371	male	two	143.04		2981.02	
Zhang_Shu		2014013372	male	two	491.16		6410.97	
Guan_XinZu		2014013373	male	two	64.51		4672.78	
Miao_ShuGong		2014013374	male	two	479.30		4282.50	
Jiang_XinZhong		2014013375	male	two	293.37		4244.63	
Li_Wei			2014013376	male	two	30.35		5050.54	
Ying_TaoXi		2014013377	male	two	382.07		5670.16	
Liang_Liu		2014013378	male	two	252.38		5563.17	
Shi_HaoPeng		2014013379	male	two	121.53		2088.52	
Cheng_Shu		2014013380	male	two	276.46		4391.27	
Fu_ShanFan		2014013381	male	two	247.56		3888.72	
Guan_Fan		2014013382	female	two	313.13		1461.84	
Xu_Yuan			2014013383	male	two	363.43		4583.86	
He_Ling			2014013384	male	two	416.67		2391.18	
Zhang_Yu		2014013385	male	two	414.07		4834.22	
Yao_Tao			2014013386	male	two	479.20		1661.21	
Yan_Le			2014013387	male	two	48.00		2834.00	
Ren_Xiang		2014013388	male	two	326.64		1828.49	
Luo_WeiLi		2014013389	male	two	48.36		2917.38	
Zhang_GongGuo		2014013390	female	two	118.06		1163.78	
Qin_Wen			2014013391	female	two	127.20		4762.46	
Shao_Jia		2014013392	male	two	121.01		4519.10	
Cui_Xu			2014013393	male	two	54.86		4210.94	
Jia_YiQi		2014013394	male	two	339.32		3284.53	
Fu_AnLei		2014013395	female	two	75.12		2366.20	
Chu_Han			2014013396	male	two	417.91		2452.86	
Qin_ChenYing		2014013397	male	two	123.68		3542.30	
Long_Si			2014013398	male	two	429.80		2116.04	
Le_XuRui		2014013399	male	two	390.48		3356.61	
Yao_Song		2014013400	male	two	71.60		816.97	
Luo_Zu			2014013401	male	two	419.79		631.77	
Le_Ming			2014013402	male	two	247.87		2241.59	
Cui_Yao			2014013403	male	two	324.23		3197.11	
Zhang_KunYun		2014013404	female	two	498.19		2245.77	
Hua_WangWei		2014013405	male	two	61.84		3271.61	
Su_ZhiDong		2014013406	male	two	120.41		3698.74	
Dai_ShuYe		2014013407	male	two	269.26		5146.36	
Le_Xuan			2014013408	female	two	396.01		5172.08	
Jia_Lin			2014013409	male	two	61.82		4938.35	
Liang_Peng		2014013410	male	two	71.54		5344.08	
Jia_JianQing		2014013411	male	two	325.16		1213.62	
Yu_Yi			2014013412	male	one	19.04		6206.29	
Ren_Song		2014013413	female	two	289.01		916.29	
Wen_JiaoFan		2014013414	male	two	27.71		3835.48	
Dai_Tian		2014013415	male	two	450.13		4861.59	
Liu_Peng		2014013416	male	two	399.10		1272.17	
ZhuKe_ZhiYuan		2014013417	male	two	137.47		5865.00	
Yan_YuanAn		2014013418	male	two	416.35		1172.71	
Li_Mao			2014013419	female	two	481.88		5488.83	
Jin_Zhu			2014013420	male	two	193.55		5399.21	
Deng_YuanYe		2014013421	male	two	18.34		1623.01	
Lv_Yuan			2014013422	male	two	14.90		4021.72	
Gong_Lin		2014013423	male	two	310.50		2967.81	
Jia_YingYang		2014013424	male	two	440.15		577.22	
Xiao_ZhenLi		2014013425	female	two	221.90		1989.37	
Yu_Lu			2014013426	male	two	204.58		5819.45	
Yan_Yi			2014013427	female	two	393.78		529.21	
Long_Qi			2014013428	female	two	116.02		2597.14	
Tang_LongXu		2014013429	male	two	185.12		5808.74	
Gong_TianDan		2014013430	female	two	498.47		3110.28	
Chu_Qi			2014013431	male	two	424.22		641.27	
Shi_FangXuan		2014013432	female	two	361.03		5321.76	
Le_XingKai		2014013433	male	two	173.54		6245.35	
Le_Li			2014013434	male	two	286.01		4648.89	
Gong_TongTian		2014013435	male	two	425.94		4298.15	
Long_GanQing		2014013436	male	two	256.09		846.18	
Zhou_Chu		2014013437	male	two	449.74		3192.73	
He_JieYing		2014013438	male	two	70.77		4025.01	
Shao_LongYu		2014013439	male	two	315.19		2275.34	
Li_Da			2014013440	male	two	95.82		5753.03	
Ying_DaXiang		2014013441	female	two	474.10		3706.99	
Mei_Ya			2014013442	male	two	141.39		3830.86	
Cheng_ZhenHeng		2014013443	female	two	459.34		1147.35	
Dai_Zong		2014013444	male	two	253.56		4958.89	
Song_Xuan		2014013445	female	two	321.03		1124.39	
Kang_ZhiJia		2014013446	male	two	363.42		3819.30	
Liu_YaXuan		2014013447	male	two	159.53		2921.58	
Hu_Zhu			2014013448	male	two	242.97		5530.89	
He_Xiang		2014013449	male	two	66.62		4624.42	
Deng_Tian		2014013450	male	two	440.49		3566.45	
Chang_BoGuo		2014013451	male	two	270.39		6184.88	
Guan_GanBang		2014013452	female	two	387.70		2771.52	
Tang_Tao		2014013453	male	two	395.24		4062.61	
Cai_XuanYuan		2014013454	female	two	408.14		3854.09	
Fan_Ni			2014013455	female	two	42.85		2578.72	
Wen_YouSi		2014013456	female	two	205.62		2727.74	
Chen_Hao		2014013457	male	two	15.54		2994.03	
Zhang_Guang		2014013458	male	two	361.62		4702.29	
Ding_Yi			2014013459	female	two	355.21		506.29	
Long_Shen		2014013460	male	two	466.91		1483.40	
Guan_TianKai		2014013461	male	two	156.35		1079.73	
Wan_YueNan		2014013462	male	two	354.77		1274.97	
Cui_Yang		2014013463	female	two	96.55		6072.46	
Chang_DiSheng		2014013464	male	two	488.46		1332.21	
Fu_Zu			2014013465	female	two	310.23		1143.01	
Gao_JieTian		2014013466	male	two	414.85		6179.21	
Gu_Yu			2014013467	male	two	451.57		5819.85	
Sui_Jiao		2014013468	male	two	197.32		4885.38	
Wen_Ni			2014013469	female	two	76.65		3852.25	
Yang_GongZhe		2014013470	male	two	458.89		2091.83	
Xu_YeQing		2014013471	male	two	222.35		5003.77	
Jiang_DanPeng		2014013472	female	two	418.27		1656.99	
Cui_YuBang		2014013473	male	two	194.61		5076.18	
Cui_ZhouChen		2014013474	female	two	11.33		5274.74	
Ye_ShunJing		2014013475	male	two	368.67		2651.08	
Qiao_FeiLiu		2014013476	male	two	244.82		4470.94	
Ye_YangKai		2014013477	male	two	72.41		3473.86	
Kang_Wen		2014013478	male	two	383.08		4251.80	
Gong_Guo		2014013479	female	two	171.44		2356.01	
Zhou_Gan		2014013480	male	two	33.43		1418.04	
Cai_Ling		2014013481	male	two	454.67		1330.66	
Miao_DiHan		2014013482	male	two	40.05		3593.24	
Shi_Da			2014013483	male	two	338.51		1454.67	
Zhang_GuangKun		2014013484	male	two	127.19		2918.78	
Pan_TongQu		2014013485	male	one	497.09		3467.44	
Sui_ChuanSheng		2014013486	male	two	494.26		6285.95	
Zou_Lei			2014013487	female	two	240.97		5322.18	
Shi_XuanRan		2014013488	male	two	256.08		6027.72	
Fan_Wei			2014013489	male	two	359.31		1422.91	
Sui_ShenYang		2014013490	male	two	299.19		3448.05	
Ma_Shan			2014013491	female	two	12.50		1404.93	
Lu_LeMing		2014013492	female	two	386.95		3147.46	
ZhuKe_SiWei		2014013493	male	two	315.29		2518.25	
Zeng_Ling		2014013494	male	two	226.74		4219.61	
Hu_YueZhe		2014013495	male	two	270.70		910.63	
Sui_Qi			2014013496	male	two	47.94		2454.68	
Long_YueZhi		2014013497	male	two	413.73		2642.39	
Qin_Dong		2014013498	male	two	483.83		1408.25	
Wang_BoFan		2014013499	male	two	211.05		2288.11	
Zhang_ShanZi		2014013500	male	two	474.32		1879.43	
Qin_TongQi		2014013501	female	two	322.13		6367.31	
Zhang_Yi		2014013502	male	two	12.02		2438.85	
Jiang_XinTong		2014013503	female	two	458.19		4589.53	
Chu_WenLi		2014013504	female	two	153.76		3849.28	
Su_Xuan			2014013505	male	two	189.51		5774.17	
Zeng_BangZhi		2014013506	female	two	25.80		3976.10	
Shi_Liu			2014013507	female	two	303.30		4894.57	
Gao_HuanTing		2014013508	male	two	96.91		550.29	
He_YuanPeng		2014013509	male	two	213.89		3313.08	
Shao_Qu			2014013510	male	two	198.32		2462.13	
Shi_FangLu		2014013511	male	two	36.44		770.97	
Qin_SongYing		2014013512	male	two	340.06		3592.47	
Shi_XinNi		2014013513	male	two	312.15		2309.47	
Gong_Ping		2014013514	male	two	87.79		1239.76	
Lin_Lu			2014013515	male	two	417.93		2545.17	
Du_QingKun		2014013516	female	two	129.25		960.91	
Pan_Ling		2014013517	male	two	445.66		4200.52	
Jiang_QiZong		2014013518	male	two	357.96		4799.49	
Luo_Yu			2014013519	female	two	93.22		830.34	
Gao_ZhiShu		2014013520	female	two	268.48		1188.08	
Chu_Kai			2014013521	male	two	49.56		681.53	
Liang_ChenSi		2014013522	female	one	187.88		1383.45	
Jin_Long		2014013523	female	two	207.81		3860.21	
Luo_YangLiu		2014013524	female	two	26.49		3174.08	
Mu_JianJing		2014013525	male	two	310.42		1024.69	
Zeng_ZhiYing		2014013526	male	two	455.41		5604.36	
Ren_LiYi		2014013527	male	two	281.02		3936.47	
Yao_Le			2014013528	female	two	13.20		4384.75	
Guan_FangYuan		2014013529	male	two	352.61		2816.22	
Du_ShunLei		2014013530	male	two	249.30		4519.60	
Zou_Xuan		2014013531	male	two	54.77		3504.60	
Wen_HanAn		2014013532	male	two	199.25		5982.77	
Song_XuanBang		2014013533	male	two	375.06		6183.86	
Li_JieYing		2014013534	female	two	461.66		1770.64	
Wan_Xian		2014013535	female	two	252.23		2017.12	
Yu_Fan			2014013536	female	two	470.44		1500.16	
Yang_WuoYang		2014013537	male	two	473.70		2577.35	
Zeng_XiongXian		2014013538	male	two	359.32		1698.69	
Fan_Yao			2014013539	male	two	469.28		2613.08	
ZhuKe_QiQing		2014013540	male	two	142.72		4203.72	
Qiao_PengChong		2014013541	female	two	48.16		3639.00	
Shi_YuanMao		2014013542	female	two	348.40		3940.00	
Mei_ZhuWang		2014013543	female	two	459.80		3349.28	
Ma_KunLi		2014013544	female	two	303.95		3605.79	
Yan_HanGan		2014013545	male	two	266.81		4901.44	
Jin_Kai			2014013546	male	two	173.63		5720.28	
Li_YouYun		2014013547	female	two	6.04		5805.01	
Qin_RuiFan		2014013548	female	two	63.45		1194.76	
Guan_LeZhi		2014013549	male	two	475.40		2175.20	
Du_XingYuan		2014013550	female	two	150.41		2549.61	
Liang_Wen		2014013551	female	two	208.99		2008.55	
Ye_Ye			2014013552	female	two	179.61		901.61	
Yan_Yun			2014013553	male	two	348.74		756.54	
Miao_ChuanRui		2014013554	male	two	46.98		2012.13	
Mei_YangShan		2014013555	male	two	456.51		971.74	
Hu_LiShao		2014013556	female	two	265.30		2018.78	
Zhang_ChongGong		2014013557	male	two	315.72		2841.01	
Yan_JiaZhi		2014013558	male	two	257.12		3026.60	
Lu_Tian			2014013559	male	two	372.29		4217.50	
Mu_Jiao			2014013560	female	two	216.35		2945.42	
Miao_Xiu		2014013561	female	two	164.85		4092.77	
Xu_Xiang		2014013562	male	two	138.90		4240.61	
Ding_Ling		2014013563	male	two	172.88		5153.43	
Cai_Wang		2014013564	female	two	116.08		831.84	
Lin_Jing		2014013565	female	two	297.09		5187.58	
Zhou_ZhiShen		2014013566	male	two	348.06		1072.66	
Jin_Gan			2014013567	female	two	258.33		3475.00	
Shi_Fan			2014013568	male	two	351.62		3410.41	
Guan_ZheGong		2014013569	female	two	60.74		5881.23	
Gu_Shan			2014013570	male	two	254.68		4159.08	
Zhao_ZhouWei		2014013571	male	two	107.36		1799.33	
Shi_Qian		2014013572	female	two	343.87		1144.52	
Ma_MaoAn		2014013573	male	two	418.09		4146.47	
Shi_Shu			2014013574	male	two	84.38		2427.67	
Chang_Jiao		2014013575	male	two	404.15		6445.58	
Kang_Dan		2014013576	male	two	30.36		4510.79	
Lin_ShengTao		2014013577	male	two	406.43		3680.63	
Gong_Hao		2014013578	female	two	249.76		2730.73	
Jin_WangXuan		2014013579	male	two	59.28		6127.17	
Cheng_YuShen		2014013580	male	two	168.04		810.80	
Le_XinXing		2014013581	female	two	67.15		919.20	
Qin_Heng		2014013582	female	two	425.42		4730.98	
Lv_TaoShu		2014013583	male	two	468.71		1277.39	
Jin_FanChen		2014013584	male	two	391.24		2987.38	
Dai_Xin			2014013585	male	two	493.99		3162.84	
Du_XuBing		2014013586	male	two	457.77		4788.14	
Jia_LiWei		2014013587	male	two	100.23		2431.24	
Qiao_XiongYing		2014013588	male	two	414.99		889.38	
Shi_Ying		2014013589	male	two	187.78		2149.17	
Du_Yi			2014013590	female	two	358.17		673.77	
Xiao_YueYue		2014013591	female	two	139.57		2167.83	
Liu_Ye			2014013592	female	one	249.87		542.82	
Fan_ZhongHan		2014013593	male	two	483.52		2308.66	
Long_An			2014013594	female	two	326.07		5963.53	
Lv_Qu			2014013595	male	two	102.00		6124.41	
Pan_Yao			2014013596	male	two	73.77		1450.65	
Gao_Bo			2014013597	male	two	112.25		5774.40	
Shi_YuanHao		2014013598	female	two	299.40		4285.42	
Xu_Xiu			2014013599	male	two	141.99		6159.59	
Shao_ZhenMin		2014013600	male	two	223.19		4608.34	
Shi_YuanYang		2014013601	male	two	95.94		6126.54	
Zou_Fan			2014013602	male	two	122.47		1892.13	
Hua_Yu			2014013603	male	two	402.25		2664.57	
Shi_Xiu			2014013604	female	two	9.87		1357.00	
Song_TianYa		2014013605	male	two	127.85		6466.73	
Yao_YunGong		2014013606	male	two	44.43		6077.45	
Ren_Ye			2014013607	male	two	346.76		3098.28	
Kang_Huan		2014013608	male	two	112.98		2476.87	
Yu_Ping			2014013609	male	two	481.96		3322.56	
Lin_XuKun		2014013610	female	two	366.88		3455.33	
Cai_Chen		2014013611	male	two	437.05		4186.64	
Jia_KaiMin		2014013612	female	two	62.79		5020.60	
Cai_Zhu			2014013613	male	two	81.19		703.61	
Mei_ZeTian		2014013614	male	two	338.97		2864.01	
Zou_Chuan		2014013615	male	two	269.21		1366.08	
Yao_XingJiao		2014013616	male	two	370.79		5708.45	
Zhou_WuoQian		2014013617	male	two	386.80		2079.92	
Gong_Xing		2014013618	male	two	343.92		6430.16	
Chen_ZheAn		2014013619	male	two	434.36		6344.01	
Su_ChenShun		2014013620	male	two	410.01		5371.05	
Shi_Xin			2014013621	female	two	346.48		1768.38	
Guan_HanXin		2014013622	female	two	469.33		622.74	
Du_LeLing		2014013623	male	two	127.71		4766.10	
Du_QiRan		2014013624	female	two	137.56		4102.09	
Deng_Hao		2014013625	male	two	337.07		2071.64	
Gong_LeiHeng		2014013626	male	two	90.34		1813.33	
He_YuanZhi		2014013627	male	two	201.05		4804.13	
Zhou_XuRan		2014013628	male	two	208.78		5437.16	
Miao_XiongYing		2014013629	male	two	181.23		4782.13	
Shi_Heng		2014013630	male	two	316.92		1256.41	
Qiao_Shao		2014013631	male	two	220.66		2981.68	
Du_Yu			2014013632	male	two	135.19		703.09	
Cui_Yu			2014013633	male	two	359.53		6178.06	
Li_Yu			2014013634	male	two	240.66		2481.40	
Pan_GuoYue		2014013635	male	two	446.99		1379.27	
Lin_QianJiao		2014013636	female	two	478.47		5680.77	
Chen_WeiJie		2014013637	male	two	344.13		5519.45	
Li_GanChong		2014013638	female	two	381.82		2862.45	
Fu_ZhiXuan		2014013639	male	two	46.50		5541.51	
Le_GaoHao		2014013640	male	two	499.05		4794.62	
Wu_Min			2014013641	male	two	156.86		3721.54	
Jin_FuRui		2014013642	male	two	119.52		3038.53	
Gong_Yu			2014013643	male	two	392.80		6316.80	
Wang_Shao		2014013644	male	two	8.24		3308.57	
Chu_Huan		2014013645	female	two	87.02		3410.68	
Chu_Tong		2014013646	female	two	320.16		5702.64	
Gao_HaoZhen		2014013647	male	two	295.38		4512.01	
Du_YaDa			2014013648	male	two	53.81		4215.40	
Sui_Xing		2014013649	female	two	316.87		2007.83	
Cai_Fang		2014013650	male	two	171.40		1829.75	
Gao_Hao			2014013651	male	two	228.16		1002.93	
Shi_Bo			2014013652	male	two	53.46		1249.04	
Liang_Shan		2014013653	male	two	284.97		2857.40	
Miao_BoJian		2014013654	female	two	148.23		5004.75	
Cai_YueGuo		2014013655	male	two	312.47		818.16	
Ding_WenYing		2014013656	female	two	411.69		3996.80	
Chu_AnZhong		2014013657	female	two	439.23		982.25	
Chen_Qing		2014013658	male	two	121.32		1400.04	
Tang_JiaoZhong		2014013659	female	two	232.31		3054.64	
Deng_ZhiGao		2014013660	female	two	322.57		5529.71	
Song_YeZe		2014013661	male	two	492.52		2373.97	
Cai_XuanZhi		2014013662	male	two	248.59		4176.21	
Chen_Lin		2014013663	male	two	109.16		934.67	
Fu_Heng			2014013664	male	two	334.72		4191.28	
Sui_Da			2014013665	female	two	25.52		3048.59	
Ding_Fei		2014013666	male	two	43.73		4861.43	
Liang_LingDi		2014013667	female	two	84.59		684.94	
Guan_Jia		2014013668	male	two	158.44		662.11	
Liang_HengLong		2014013669	female	two	182.12		4530.02	
Pan_YaoMing		2014013670	male	two	149.48		1409.86	
Chu_XianYue		2014013671	male	two	66.99		3560.39	
Le_Qing			2014013672	male	two	10.67		5576.86	
Wang_Jiao		2014013673	male	two	268.84		1698.16	
Lin_ShanShen		2014013674	male	one	187.44		1743.97	
Hua_Zu			2014013675	female	two	405.27		5433.91	
Qin_WuoLiu		2014013676	female	two	440.95		3934.84	
Cheng_XingJiao		2014013677	male	two	425.33		1145.49	
Cui_ChuanYe		2014013678	female	two	305.28		2583.01	
Qin_WangWang		2014013679	male	two	166.24		1503.62	
Yu_TianYe		2014013680	male	two	65.14		649.25	
Chen_FanXing		2014013681	male	two	347.31		3072.17	
Mei_QingZheng		2014013682	female	two	300.51		3436.56	
Chu_XiongMin		2014013683	female	two	238.95		3484.56	
Xiao_GaoRui		2014013684	male	two	488.16		2842.61	
Liang_XiChong		2014013685	female	two	383.85		6140.81	
Shi_Gong		2014013686	male	two	445.79		504.39	
Wen_WuoLiu		2014013687	male	two	479.06		836.94	
Gong_Nan		2014013688	female	two	208.24		5189.84	
Ma_Jun			2014013689	male	two	41.10		5651.44	
Yan_GuoSong		2014013690	male	two	202.82		2132.35	
Song_Ming		2014013691	male	two	226.44		4386.54	
Mei_GaoAn		2014013692	male	two	224.84		1190.30	
Dai_BoYang		2014013693	female	two	436.38		3547.29	
Liang_Huan		2014013694	male	two	64.45		3969.97	
Wang_XiZu		2014013695	male	two	120.56		3432.58	
Fu_Gong			2014013696	male	two	298.82		4730.29	
Qin_SiLong		2014013697	male	two	243.76		5103.79	
Pan_QuWen		2014013698	male	two	373.01		2191.09	
Zhang_ChuanWei		2014013699	male	two	198.00		3244.99	
Du_NanXuan		2014013700	male	two	357.89		634.64	
Mei_Wen			2014013701	male	two	436.71		2876.56	
Miao_FangSong		2014013702	male	two	303.87		5837.97	
Lu_XinDan		2014013703	male	two	326.65		615.28	
Ying_Tong		2014013704	female	two	34.09		4856.50	
Wu_Jian			2014013705	female	two	242.03		1086.64	
Yan_Yu			2014013706	male	two	90.88		4195.27	
Luo_GanZe		2014013707	male	two	497.84		734.70	
Shao_Xu			2014013708	male	two	6.60		891.04	
Sui_WeiZhi		2014013709	female	two	247.28		1665.60	
Pan_Bing		2014013710	female	two	25.27		2625.85	
Liang_GuoXian		2014013711	male	two	155.82		1083.60	
Sui_Xin			2014013712	male	two	436.42		5150.75	
Cui_Han			2014013713	male	two	447.48		5827.28	
Yao_Yue			2014013714	male	two	266.85		3424.46	
Yan_Hao			2014013715	male	two	285.12		1461.46	
Zhao_TianJing		2014013716	male	two	217.81		6165.83	
Shi_ZuYue		2014013717	female	two	291.72		1447.43	
Jia_Yi			2014013718	male	two	178.40		4301.79	
Gao_WeiKun		2014013719	male	two	5.65		2935.79	

Shao_XuanShen		2015010001	female	one	135.96		5189.47	
Kang_Lei		2015010002	male	one	142.98		2874.88	
Ren_ZhiBo		2015010003	female	one	429.93		5459.59	
Zhao_WuoShan		2015010004	male	one	445.62		2840.00	
Lu_YangXiong		2015010005	female	one	37.61		5386.09	
Zeng_LingShen		2015010006	male	one	382.51		6257.65	
Du_Gan			2015010007	male	one	264.85		4090.36	
Luo_YaFan		2015010008	male	one	195.10		2381.78	
Guan_Zhen		2015010009	female	one	97.08		4967.48	
Deng_ZhiXuan		2015010010	male	one	153.55		587.24	
Mei_DanHe		2015010011	male	one	82.77		1668.73	
Dai_XiuHan		2015010012	female	one	60.22		3660.42	
Zhao_XingZong		2015010013	male	one	161.20		4523.13	
Xu_YunShao		2015010014	male	one	169.09		3928.02	
Gong_LiuTing		2015010015	male	one	48.50		792.44	
Fu_Xuan			2015010016	male	one	487.13		2463.88	
Yan_MingYun		2015010017	female	one	394.72		5891.77	
Jiang_Xiong		2015010018	male	one	336.82		3062.29	
Jiang_FeiZi		2015010019	female	one	92.19		3935.62	
